评论ID,评论时间,评论内容,评论得分,用户昵称,商品_颜色,商品_型号,清洗后评论,分词,关键词,情感得分,情感标签
24984161401,2025-11-12 00:07:10,给家里人买的，14号下单居然是首发到的。感觉影像清晰度进步很大，也可能是我之前的iPhone太老了，在香港再买一台给自己。喜欢这个sage色，拍照不多普通17够使了,5,g***n,鼠尾草绿色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/347163/9/26363/274823/69135f2bFe4c98c71/252cb8aca03579a1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355606/1/8069/460754/69135f2dFacd51df7/572ab8334ce5f200.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/354182/4/10714/357281/69135f2bF668decac/9f26719b8390dbaa.jpg.dpg,i hone                   sage,"['hone', 'sage']","['hone', 'sage']",0.21270991843231468,负向
24924177468,2025-11-05 17:18:28,京东入手苹果十七两百五十六g太值了物流超给力下单当天就送达正品有保障还支持以旧换新流程超便捷a十九芯片性能强悍三a游戏流畅不卡顿一百二十赫兹高刷屏丝滑跟手四千八百万双摄拍景拍人都清晰两百五十六g内存够存海量照片视频续航也很顶日常使用一天一充足够ios系统流畅省心换机首选京东体验拉满。,5,胖***0,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/350734/40/21003/42246/690b1662F4696c04b/4eecc4d8d5fca49a.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/342442/31/22991/29722/690b1663F36d14ab3/b9edac5070d8f23c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/356086/11/3923/34429/690b1663Fc0241e05/28d29907213bbab7.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355429/8/4049/23947/690b1662F26bf126d/b319a8010b35286e.jpg.dpg,g                                a         a                                       g                         ios,['ios'],['ios'],0.6803679071802453,正向
24976830142,2025-11-11 09:52:35,入手了手机，我是便宜了伍絔入手的，朋友告诉的方法放在评价图①，苹果的白色看起来很舒服，养眼，正品来的，发货挺快的，手机手感不错，拍照好看，待机时间也长，京东购物，质量保障。充电速度快，续电时长，软件启动快运行也不错。现在拍照也有点美颜功能了，人物拍摄更加立体，动人。目前遇到的最大问题就是在微信上运行拍照功能时，卡顿了。这款白色是真好看，非常白月光的感觉。之前一直在用苹果，因为 ios 系统确实好用，但是因为单位的相关办公软件下载 个了，所以换成了安卓系统，不过这次 17 哺实性价比很高，基础款价格也不是很高，手感很好，流畅度也好,5,陶***8,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358666/12/7538/24683/691296daF92a72d2c/5092e0c1cba53401.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/346214/16/27054/21266/691296deF2aeb73ef/d06b57319cb7a66d.jpg.dpg,ios,['ios'],['ios'],0.5,中性
24864223911,2025-10-30 01:10:41,质感很好，最有诚意的一代iPhone标准版，本来预计是11.8才发货的，没想到这么快今天就收到了，很好。,5,行人张,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355221/18/358/66353/69024a8fF67bf0b4d/fbc72193b889ba8a.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/335113/27/18718/41311/69024a90F4e0fb275/efe225bafd09c695.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/336580/27/26622/106117/69024a90Fb1138284/87ba57d1663639e6.jpg.dpg,i hone,['hone'],['hone'],0.23082833962758653,负向
25001672871,2025-11-13 22:20:53,苹果的数码产品没得说，虽然价格高，但做工是真好，用料也很扎实。今年的iPhone17系列升级很大，今年的标准版已经跟前几年的Pro版相差无几了，这个价格值得入手。ios的app还是做的很精致的。,5,jd_188663ezm,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355369/38/9253/106992/6915e944F5a6e55a8/a0003d52f654ae62.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/357529/1/9358/38897/6915e945Fb14b3e19/4bc05ef755b3416c.jpg.dpg,i hone                       ro                ios app,"['hone', 'ro', 'ios', 'app']","['hone', 'ro', 'ios', 'app']",0.17964970728645124,负向
103240360157960876,2025-11-21 16:41:47,"iPhone 17 512GB黑色款真的超出预期！外观简约大气，黑色质感拉满，握在手里手感超舒服。
5G网络速度飞快，刷视频、传文件秒加载，双卡双待切换顺畅，满足工作生活双需求。系统依旧日流畅丝滑，无卡顿闪退，512GB内存完全够用，存照片、装软件毫无压力。续航也很给力，日常使用一天下来还有余电，拍照画质清晰细腻，色彩还原度高。客服服务贴心，物流超快，真心推荐给大家，入手不亏！",5,夕***雪,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/360081/17/8280/308976/692025c7Fb26a08de/cd29003ea8eb4480.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/369176/22/3366/189697/692025caF6bf810a4/58a9462f974edf2f.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/368706/39/3814/414926/692025c9Feb76456c/58d8219ccf912560.jpg.dpg,i hone,['hone'],['hone'],0.23082833962758653,负向
103234770150471537,2025-11-22 22:58:07,iPhone17标准版的薰衣草色太戳我了，低饱和调调高级又耐看，不同光线下还会泛着细腻光泽。机身做工没话说，边框过渡圆润，握持感超舒服，重量控制得也很到位。屏幕显示细腻通透，色彩还原真实，看视频刷网页都很沉浸。日常用起来流畅得没脾气，APP启动快，多任务切换丝滑，续航也够撑一整天，这波入手不亏～,5,绿色饮品,薰衣草紫色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/359561/32/14927/323392/6921cf7cFcdfd8dfa/e0212400ceacc81c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/365019/12/4113/316976/6921cf7eFe930ebbc/b95d99e90a0f3f28.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/366150/26/3739/314177/6921cf7dFf8ba4257/c74da845140f6eca.jpg.dpg,i hone,['hone'],['hone'],0.23082833962758653,负向
103264390150973312,2025-11-25 13:42:27,京东配送速度 yyds，包装严实配送及时。iOS17 基础版真心好用，界面交互更顺手，动画过渡自然。键盘输入更流畅，还有跨平台跟踪检测，隐私保护到位。日常刷剧、办公都不卡顿，续航也没下降，基础版功能足够实用，京东购买 + 系统体验都满分，推荐给所有苹果用户～,5,汤圆的大爷,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/356747/31/15087/63876/692541c1F1efda3c2/1384f20b1949f428.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/357003/6/16514/75922/692541c2F6c2570a3/a0caaeb7d9d54e88.jpg.dpg,yyds          i,['yyds'],['yyds'],0.23082833962758653,负向
24924237077,2025-11-05 17:26:30,京东入手苹果十七两百五十六g太值了物流超给力下单当天就送达正品有保障还支持以旧换新流程超便捷h九芯片性能强悍三a游戏流畅不卡顿一百二十赫兹高刷屏丝滑跟手四千八百万双摄拍景拍人都清晰两百五十六g内存构存海量照片视频续航也很顶日常使用一天一充足够ios系统流畅省心换机首选京东体验拉满。,5,天尊东,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/244463/18/29482/65823/690b1843Fae712235/7102ded886260e46.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/348984/15/22592/83082/690b1845Fc5e78f8f/724410851d520757.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295227/5/21915/85393/690b1844F4fb04991/7db8e61516f55236.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355052/30/4125/86362/690b1843F5020e797/f27c3bfcf6c2256e.jpg.dpg,g                                h        a                                       g                         ios,['ios'],['ios'],0.7801067711321811,正向
103174140149809517,2025-11-18 17:05:26,iPhone 17 256GB黑色款真的超出预期！外观简约大气，黑色质感拉满，握在手里手感超舒服。5G网络速度飞快，刷视频、传文件秒加载，双卡双待切换顺畅，满足工作生活双需求。系统依旧流畅丝滑，无卡顿闪退，256GB内存完全够用，存照片、装软件毫无压力。续航也很给力，日常使用一天下来还有余电，拍照画质清晰细腻，色彩还原度高。客服服务贴心，物流超快，真心推荐给大家，入手不亏！,5,小***头,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/362409/28/6619/86115/691c36d4F394db42a/dc26e8befac14a70.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/362676/17/5688/49109/691c36d6F44258bfe/01f9e51605d887ab.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/360405/1/6676/47121/691c36d5F8d3639a3/a7f95c07f2d2f606.jpg.dpg,i hone,['hone'],['hone'],0.23082833962758653,负向
102723850140016883,2025-11-26 15:54:41,这台黑色iPhone的质感真的绝了！磨砂背板高级又不沾指纹，双摄模组精致利落，拿在手里轻薄顺手。开机界面的色彩过渡细腻，屏幕观感通透舒服，刚上手就被颜值和手感狠狠拿捏，日常用既耐看又趁手，体验感直接拉满~,5,yanai求中奖,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/354218/20/18815/46581/6926b23dFc9acc280/79c3ed201cbb2628.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/370140/26/5379/56740/6926b240F8a26f9f1/45b2b552e1e6a7f9.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/366437/27/5486/51069/6926b23fF00487933/9b991fcc4de8d6fd.jpg.dpg,i hone,['hone'],['hone'],0.23082833962758653,负向
103023290147384491,2025-11-21 06:01:00,拆开iPhone17超级惊喜，开箱包装严实，手机颜值超高，手感轻盈又舒适。屏幕显示清晰细腻，色彩鲜艳。拍照效果绝了，夜景也超清晰。系统流畅不卡顿，电池续航也不错。关键是tesla一键开车门，这钱花得太值啦！,5,4***6,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/353813/11/15785/68773/691f8f90Fe8cdb004/9f015e92be378e15.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358331/25/12792/177202/691f8f99F2b8dbefe/3ea190af72fced3e.jpg.dpg,i hone                                                                            tesla,"['hone', 'tesla']","['hone', 'tesla']",0.21270991843231468,负向
24955147781,2025-11-08 23:28:51,"简约干净还不显指纹，握感也比前代舒服。256G起步太良心，装几十款APP、存千张照片完全够用。
120Hz高刷屏滑动超丝滑，强光下也看得清。A19芯片很流畅，后台多开也不卡。续航最惊喜，通勤刷一天还剩电，40W快充半小时能回血大半。",5,你别皱眉-自由,鼠尾草绿色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/350871/30/25431/69357/690f61b2F7f9179a0/791412de0af4621f.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/359974/40/586/28776/690f61b2F13e906e5/8665b29936ae62ed.jpg.dpg,z,[],[],0.2500000000000001,负向
102630670145068550,2025-11-17 19:04:42,之前的iPhone12 已经用了，今年是第5个年头了，趁着这一次有新手机iPhone17发布第一时间抢购了蓝色，非常的好看，这款雾霾蓝非常的清新。无论是男生女生用都不错，就是价格再能便宜一些就更好，物流配送速度是非常的快，京东配送小哥也是送货上门的，手机用起来非常的棒。这次的标准版提升很大上了。256的内存和高刷非常的棒，体感很好，总的来说是一次愉快的购物。,5,jd_6yop380s6pso91,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/370395/39/1292/41091/691b0149Ffe4b9099/1eb41a3ae08db125.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/367397/36/1314/151540/691b0149F45607e25/dd57e9a1d9830f3b.jpg.dpg,i hone                           i hone,"['hone', 'hone']",['hone'],0.07499988551998782,负向
24990691736,2025-11-12 19:45:23,"待机超长电量，256GB黑色版用了一段时间，40W快充和长续航彻底告别电量焦虑，充电速度加快，实测一天重度使用没问题，这款青雾蓝色iPhone，最惊艳的是屏幕，开箱包装严实，推荐给喜欢清新配色的朋友，120Hz高刷很顺滑，手机全新未激活
8秒",5,K***9,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/346969/24/26926/35595/69147352F80ffba35/d93e17259a99963c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/350391/32/26972/30410/69147352F9e444de2/4caa2eba78bde01e.jpg.dpg,i hone                                 z,['hone'],['hone'],0.0826192640951886,负向
103245100150079058,2025-11-26 07:51:06,第一次抢首发，一直纠结256g还是512g，最后还是选择512g，之前抢到了五六次，这次才下单，10月13号下午五点抢到的，14号早上就送到了，拿到了马上就去贴钢化膜了。这颜色薰衣草紫色很喜欢，系统感觉也是挺顺滑的，听歌声音也不错，用了两天了，目前还是很满意的，非常快上手，里面的东西很快就熟悉了，再多用一段时间嘻嘻，开心开心。,5,晓***1,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/367202/33/6159/124139/692640e4F34154648/6a107e69f0c9c94a.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/359170/6/16043/79457/692640e8F6eba7555/dc43e367904270e4.jpg.dpg,g     g          g,[],[],0.9563024306917736,正向
24895187536,2025-11-02 13:48:25,iPhone 17 白色款太惊艳了！&ldquo;星尘白&rdquo;珠光质感高级又耐看，极简设计超百搭。256GB起步太够用，日常存图存视频毫无压力。120Hz自适应屏+3000nit亮度，户外看屏也清晰。,5,J***美,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358104/5/2103/30232/6906f0a7F412d0fa6/76da85dabd27839e.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/349211/24/21695/15366/6906f0a7F5ab9453e/79014624cf0955a4.jpg.dpg,i hone             ldq o     rdq o                                              z         nit,"['hone', 'ldq', 'rdq', 'nit']","['hone', 'ldq', 'rdq', 'nit']",0.029091627509332585,负向
103260260157423509,2025-11-24 12:03:29,第一次抢首发，一直纠结256g还是512g，最后还是选择512g，之前抢到了五六次，这次才下单，10月13号下午五点抢到的，14号早上就送到了，拿到了马上就去贴钢化膜了。这颜色薰衣草紫色很喜欢，系统感觉也是挺顺滑的，听歌声音也不错，用了两天了，目前还是很满意的，非常快上手，里面的东西很快就熟悉了，再多用一段时间嘻嘻，开心开心。,5,l***9,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/364022/17/4796/32155/6923d90bFa990bfd8/6fc29692f79c0042.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/369934/37/5350/22470/6923d90eF13527d2f/38b0fb3a663aedda.jpg.dpg,g     g          g,[],[],0.9563024306917736,正向
103171760155964447,2025-11-21 12:34:23,9月12号晚上好不容易抢到太难了，等了一个星期今天终于收到货了，虽然是基础款的17，但是质感用起来的丝滑程度，比我的13promax好太多了，而且轻了很多，手感也好多了，新的系统液态玻璃体验非常棒，苹果的细节做的确实是天花板，对17非常满意啊哈哈,5,花***期,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/367617/14/3441/77855/691febc9Fc742db40/6f62abfa12912bd9.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/359337/4/11354/33564/691febcdF528e15f8/3f42b8ad8ad667b8.jpg.dpg,promax,['promax'],['promax'],0.5,中性
24992462592,2025-11-12 23:14:37,"待机超长电量,256GB黑色版用了一段时间,40W快充和长续航彻底告别电量焦虑,充电速度加快,实测一天重度使用没问题,这款青雾蓝色iPhone,最惊艳的是屏幕,开箱包装严实,推荐给喜欢清新配色的朋友,120Hz高刷很顺滑,手机全新未激活",5,T***白,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/362215/4/2875/43123/6914a456F60a5872a/31eb1e80772dc3d2.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/354030/26/9879/35810/6914a45aF11c9488c/c892d2c6ab480bbb.jpg.dpg,i hone                                 z,['hone'],['hone'],0.0826192640951886,负向
103154440149956811,2025-11-13 10:55:42,"外形外观：非常简洁大气
屏幕音效：屏幕采用高刷非常好用
拍照效果：4800w像素非常给力
运行速度：8g运行内存运行无压力",5,怡宝矿泉水11,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/349846/2/27046/59741/691548abF8a19c946/5607fc0af4e62a32.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/343023/33/27298/58659/691548adF03cbd770/c4aa3adab3760142.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/361798/17/3438/160894/691548acF426c6833/296b319ef92c48ba.jpg.dpg,w             g,[],[],0.7297953905324696,正向
24924322004,2025-11-05 17:36:09,京东入手苹果十七两百五十六g太值了物流超给力下单当天就送达正品有保障还支持以旧换新流程超便捷h十九芯片性能强悍三a游戏流畅不卡顿一百二十赫兹高刷屏丝滑跟手千千八百万双摄拍拍人都清晰两百五十六g内存购存海量照片视频续航也很定日常使用一天一充足够ios系统流畅省心换换机首选京东体验满。,5,sendy荣,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/359676/27/3342/32827/690b1a87F6fc65e60/1e3995771b772ee5.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/342407/27/22605/34322/690b1a88F9f24d3ca/5430869600ebf716.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/343501/31/23410/32190/690b1a87F8e47a730/8427f3bfb9f5f552.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/289339/36/25272/25423/690b1a87F6ccf4a88/fd4d1504d09444ed.jpg.dpg,g                                h         a                                      g                         ios,['ios'],['ios'],0.7801067711321811,正向
103074810147298308,2025-11-11 17:37:45,"待机超长电量,256GB黑色版用了一段时间,40W快充和长续航彻底告别电量焦虑,充电速度加快,实测一天重度使用没问题,这款青雾蓝色iPhone,最惊艳的是屏幕,开箱包装严实,推荐给喜欢清新配色的朋友,120Hz高刷很顺滑,手机全新未激活 收起",5,4***l,薰衣草紫色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/354068/37/10419/91031/691303e8F8523076e/fe0f0f12d7273812.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/343580/10/25769/83391/691303e8Fee45b204/6254e8e4bd605bff.jpg.dpg,i hone                                 z,['hone'],['hone'],0.0826192640951886,负向
24900432431,2025-11-03 09:17:48,"收到外包装完好无损，发货也快，新品手感好，摄像头也清楚，刚收到苹果17就迫不及待开箱,包装完好无破损，查了序列号确认是正品，瞬间安心。
最惊艳的是屏幕，6.3英寸超视网膜屏搭配120Hz高刷，滑动起来丝滑得不像话，3000尼特的峰值亮度太实用，大太阳下刷手机也不用眯眼了。A19芯片果然强悍，同时开多个APP切换毫无卡顿，玩《原神》画质拉满也很流畅，发热控制得还不错。
拍照更是意外之喜，后置双4800万像素镜头，拍风景细节清晰、色彩真实，随手一拍都有大片感;前置1800万像素自拍，肤色和发丝纹理都很清楚，值得购买",5,vsenman,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/357635/31/2586/11097/690802a1F243708ff/41d0bf4febfc531d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358972/17/2566/9714/690802a2F23764be5/4c0fd5594afb7152.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/294298/40/15392/6805/690802a4F95762f96/11d8d3c2c1cfe9de.jpg.dpg,z,[],[],0.2500000000000001,负向
25009474704,2025-11-14 22:16:28,外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o款式很大方，质量非常好，价钱也很合理买到了物美价廉的宝贝，质量让人惊喜。物流迅速，商家服务周到，售后放心。,5,周13188,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355447/10/9481/97013/691739baF17617bd4/80be6bf6892418cc.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/343734/30/25266/92153/691739bbF277d94d5/571a445d1a2c1114.jpg.dpg,o       o,[],[],0.33617388247760704,负向
24968108572,2025-11-10 13:44:50,"收到外包装完好无损，发货也快，新品手感好，摄像头也清楚，刚收到苹果17就迫不及待开箱,包装完好无破损，查了序列号确认是正品，瞬间安心。  最惊艳的是屏幕，6.3英寸超视网膜屏搭配120Hz高刷，滑动起来丝滑得不像话，3000尼特的峰值亮度太实用，大太阳下刷手机也不用眯眼了。A19芯片果然强悍，同时开多个APP切换毫无卡顿，玩《原神》画质拉满也很流畅，发热控制得还不错。  拍照更是意外之喜，后置双4800万像素镜头，拍风景细节清晰、色彩真实，随手一拍都有大片感;前置1800万像素自拍，肤色和发丝纹理都很清楚，值得",5,I***s,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/357911/28/6806/23415/69117bc8F3d2b99f8/818457897f4852e4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/361408/1/1600/89920/69117bcdF26ad0dba/9b1151494ae9a14d.jpg.dpg,z,[],[],0.2500000000000001,负向
103180350156198789,2025-11-17 02:31:26,"待机超长电量,256GB黑色版用了一段时间,40W快充和长续航彻底告别电量焦虑,充电速度加快,实测一天重度使用没问题,这款青雾蓝色iPhone,最惊艳的是屏幕,开箱包装严实,推荐给喜欢清新配色的朋友,120Hz高刷很顺滑,手机全新未激活",5,T***e,薰衣草紫色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/356941/14/11342/322016/691a1877Fdcf62c53/91d10ae352e2785e.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/356327/21/10063/32840/691a187bFb673cb15/e648cd2566b17ea0.jpg.dpg,i hone                                 z,['hone'],['hone'],0.0826192640951886,负向
103024220144988808,2025-11-21 19:25:31,"外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！
屏幕音效：这次诚意很足跟pro一样的屏一样的刷新率。
拍照效果：日常完全够用了，只是少一个潜望而已。",5,mohai,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355173/25/14288/78373/69204c2aFe10443f3/5bdf8f8943189a26.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358731/28/14148/80577/69204c2bF90a5432f/bbfe6ba0785c069e.jpg.dpg,pro,['pro'],['pro'],0.2500000000000001,负向
24999506888,2025-11-13 19:05:59,非常满意😘，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞👍质量很好，完全对得起这个价格！是理想中的产品💖，质量不错，物流也很快，值得点赞！,5,jd_d87735olzugr24,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/357037/16/9216/3803298/6915bb96Ffaa6350c/fa7791904a10fcf9.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/343458/9/26537/163033/6915bb96F86160d71/5dd97405eb424788.jpg.dpg,nice,['nice'],['nice'],0.8,正向
103293980151524520,2025-11-26 19:38:58,Phone 17 太惊喜了！开箱包装严实，手机颜值超高，手感轻盈又舒适。屏幕显示清晰细腻，色彩鲜艳。拍照效果绝了，夜景也超清晰。系统流畅不卡顿，电池续航也不错。,5,滞***热,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/369893/13/6456/107435/6926e6d1F963418e4/090da76cb7b3e040.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/371000/16/1122/90180/6926e6d1F436483e0/ec521c7c232df476.jpg.dpg,hone,['hone'],['hone'],0.5,中性
103243620620047174,2025-11-24 22:21:26,iPhone17是近五年以来最pro的标准版，也是最值得升级的标准版！高刷双4800后摄前置1800横竖自由切换， 电池变得更大更耐用比16pro续航还更久一点， 加量不加价直接上256， 今年的标准版确实值得上！ 而且还能薅上国补， iPhone17真的很香！ 配件的话直接上苹果亲儿子贝尔金两件套，壳膜质量做工设计无可挑剔，除了贵没有毛病！ 颜色我纠结了半天，是买紫还是绿， 最后绿色没货被动选了初恋紫，也蛮不错的,5,Shiawaseninaru,薰衣草紫色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/365660/6/4961/228324/692469deFa7fb4a07/f87bc9fc2ab84c6c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/367775/19/4541/240452/692469e5F453a24e3/35ab348a7a85410d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/357711/19/16077/211528/692469e4Fea83a17a/06cc856f07da6628.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/359772/33/14400/264589/692469e3F1be60e1a/a292140dc629080d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/354344/12/17710/265150/692469e2F287cff1f/69698a032695ac6c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/371786/23/181/178823/692469e1F11f8f2a1/1098393fd1087415.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/360879/6/10658/144025/692469e0F1f6d133c/25b3120b5b6ed6b0.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/361079/39/10549/150375/692469dfFb4649c69/3da4bb5661e25bf6.jpg.dpg,i hone         pro                                                    pro                                             i hone,"['hone', 'pro', 'pro', 'hone']","['hone', 'pro']",0.007249211336348482,负向
103273960149779457,2025-11-26 19:33:53,Phone 17 太惊喜了！开箱包装严实，手机颜值超高，手感轻盈又舒适。屏幕显示清晰细腻，色彩鲜艳。拍照效果绝了，夜景也超清晰。系统流畅不卡顿，电池续航也不错。,5,瘾***t,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/371486/33/647/32528/6926e59fF7dcdba5a/a39a4ce0ae997cf0.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/360577/36/10748/35419/6926e5a1F590178ce/6daf14c901f3239c.jpg.dpg,hone,['hone'],['hone'],0.5,中性
24888726613,2025-11-01 19:57:23,挺好的，今年17真是火爆，到了大促也不便宜，把13换了17，背面质感真好，5469的价格挺好的，当初13都花了六千多，屏幕看了下是三星g9p，第一次用上三星屏，之前的手机包括15pro都是Lg的，不过心里作用都挺好啊哈哈，26系统看着也很紧致。不过,5,free88rthme,薰衣草紫色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/293541/37/19666/264828/6905f59bFf88d6d3f/d776bcaecaa68c67.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358546/24/1782/442862/6905f5a1F10f0740a/60d51a4d5947100d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/347714/14/20681/163262/6905f5a0Fdad40ad9/e3fa66c2ce061a83.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/342661/28/19830/402970/6905f59fF798db3ee/5e4907d5b09e5780.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/353085/18/4585/341628/6905f59eFd1f1a71c/6135cc432d9b22a2.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/336375/39/27435/228746/6905f59dFc66a2ad8/26cba8bf9ec82939.jpg.dpg,g p                   pro   g,['pro'],['pro'],0.6864403227850107,正向
